wall_time,elapsed_s,clients,scans_total,scans_in_window,scan_rate_hz,drspaam_fps,inference_ms_mean,inference_ms_p95,inference_ms_max,predict_ms_mean,predict_ms_p95,predict_ms_max,grpc_service_ms_mean,grpc_service_ms_p95,grpc_service_ms_max,grpc_wire_ms_mean,grpc_wire_ms_p95,gpu_util_percent,drspaam_gpu_duty_percent,gpu_mem_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_proc_mem_mb,torch_alloc_mb,torch_reserved_mb,torch_peak_mb,gpu_power_w,gpu_temp_c,gpu_sm_clock_mhz,cpu_percent_system,cpu_percent_process,proc_threads,ram_used_mb,ram_total_mb,ram_percent,proc_rss_mb,swap_used_mb,swap_total_mb,swap_percent
2026-08-30T21:40:42.332,208.013,2,4119,20,20.0,42.69,23.425,25.095,25.471,15.279,15.431,15.432,,,,,,30.0,46.85,26.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.31,78.0,1575.0,8.9,54.0,93,9989.1,15708.2,63.6,1225.1,624.8,4352.0,14.4
2026-08-30T21:40:43.334,209.014,2,4139,20,19.97,41.21,24.265,25.87,26.118,15.26,15.354,15.441,,,,,,29.0,48.47,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.18,78.0,1575.0,8.3,55.9,93,9973.9,15708.2,63.5,1225.1,624.8,4352.0,14.4
2026-08-30T21:40:44.333,210.014,2,4158,19,19.0,40.47,24.711,27.396,28.575,15.251,15.335,15.346,,,,,,29.0,46.96,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.15,78.0,1575.0,8.4,56.0,93,9972.1,15708.2,63.5,1225.1,624.8,4352.0,14.4
2026-08-30T21:40:45.332,211.013,2,4178,20,20.02,41.07,24.347,25.458,25.85,15.228,15.329,15.331,,,,,,30.0,48.75,26.0,552.9,4096.0,208.0,39.8,104.0,828.7,20.31,78.0,1575.0,7.5,56.1,93,9976.4,15708.2,63.5,1225.1,624.8,4352.0,14.4
2026-08-30T21:40:46.332,212.013,2,4198,20,20.0,41.09,24.337,25.84,26.073,15.235,15.289,15.299,,,,,,29.0,48.68,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.16,78.0,1575.0,8.3,56.0,93,9981.2,15708.2,63.5,1225.1,624.8,4352.0,14.4
2026-08-30T21:40:47.332,213.013,2,4218,20,20.0,40.42,24.74,26.6,26.733,15.261,15.328,15.341,,,,,,29.0,49.48,24.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.16,77.0,1575.0,8.5,56.0,93,9980.2,15708.2,63.5,1225.1,624.8,4352.0,14.4
2026-08-30T21:40:48.332,214.013,2,4238,20,20.0,42.62,23.465,25.154,25.218,15.275,15.39,15.399,,,,,,30.0,46.93,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.27,77.0,1575.0,9.7,55.0,93,9965.8,15708.2,63.4,1225.1,624.8,4352.0,14.4
2026-08-30T21:40:49.333,215.014,2,4258,20,19.98,42.57,23.489,24.994,25.02,15.25,15.323,15.337,,,,,,30.0,46.92,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.32,77.0,1575.0,8.6,54.9,93,9965.3,15708.2,63.4,1225.1,624.8,4352.0,14.4
2026-08-30T21:40:50.332,216.013,2,4278,20,20.02,42.52,23.52,24.625,24.713,15.304,15.454,15.455,,,,,,30.0,47.1,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.32,77.0,1575.0,9.4,55.1,93,9971.1,15708.2,63.5,1225.1,624.8,4352.0,14.4
2026-08-30T21:40:51.332,217.013,2,4298,20,20.0,42.59,23.481,24.835,24.843,15.291,15.41,15.443,,,,,,30.0,46.97,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.31,77.0,1575.0,9.0,55.0,93,9971.4,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:40:52.332,218.013,2,4318,20,20.0,42.71,23.412,24.689,25.012,15.29,15.527,15.543,,,,,,30.0,46.82,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.31,78.0,1575.0,9.1,54.0,93,9969.0,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:40:53.334,219.014,2,4338,19,18.99,44.26,22.594,24.115,24.378,15.264,15.379,15.379,,,,,,30.0,42.9,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.31,78.0,1575.0,9.1,53.9,93,9964.8,15708.2,63.4,1225.2,624.8,4352.0,14.4
2026-08-30T21:40:54.333,220.014,2,4357,20,19.99,43.65,22.909,24.337,24.421,15.259,15.353,15.515,,,,,,30.0,45.8,26.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.31,78.0,1575.0,8.9,53.1,93,9969.2,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:40:55.332,221.013,2,4377,20,20.02,43.92,22.768,23.505,24.12,15.253,15.338,15.368,,,,,,33.0,45.58,28.0,552.9,4096.0,208.0,56.4,104.0,828.7,20.23,78.0,1575.0,8.3,53.0,93,9977.5,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:40:56.332,222.013,2,4396,19,19.0,43.72,22.874,23.725,23.965,15.276,15.446,15.631,,,,,,28.0,43.46,24.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.13,78.0,1575.0,8.5,51.0,93,9978.9,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:40:57.333,223.013,2,4416,20,20.0,43.61,22.928,23.787,25.681,15.27,15.368,15.428,,,,,,28.0,45.85,24.0,552.9,4096.0,208.0,43.9,104.0,828.7,20.24,78.0,1575.0,7.5,51.0,93,9978.1,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:40:58.332,224.013,2,4436,20,20.0,43.04,23.235,24.165,24.26,15.313,15.495,15.566,,,,,,26.0,46.47,22.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.13,78.0,1575.0,8.5,51.0,93,9975.2,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:40:59.333,225.014,2,4456,20,19.98,42.31,23.637,25.249,25.841,15.274,15.376,15.404,,,,,,28.0,47.22,23.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.2,78.0,1575.0,7.9,52.9,93,9977.3,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:00.332,226.013,2,4476,20,20.02,42.9,23.31,24.515,24.67,15.258,15.336,15.376,,,,,,30.0,46.68,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.3,77.0,1575.0,7.7,54.1,93,9981.9,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:01.332,227.013,2,4496,20,20.0,43.45,23.014,24.244,24.44,15.273,15.373,15.396,,,,,,30.0,46.03,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.33,77.0,1575.0,8.3,53.0,93,9983.1,15708.2,63.6,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:02.332,228.013,2,4516,20,20.0,43.54,22.968,23.409,23.435,15.323,15.413,16.256,,,,,,30.0,45.93,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.33,78.0,1575.0,8.0,52.0,93,9981.0,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:03.332,229.013,2,4536,20,20.0,43.61,22.929,23.398,23.603,15.284,15.379,15.382,,,,,,30.0,45.85,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.32,77.0,1575.0,8.9,52.0,93,9971.6,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:04.333,230.014,2,4556,20,19.98,43.61,22.931,23.455,24.06,15.276,15.405,15.429,,,,,,30.0,45.82,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.33,78.0,1575.0,8.3,54.0,93,9971.4,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:05.334,231.013,2,4576,19,19.02,43.53,22.972,23.956,24.442,15.272,15.358,15.394,,,,,,30.0,43.69,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.31,78.0,1575.0,8.8,52.0,93,9976.3,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:06.332,232.013,2,4595,20,20.0,43.81,22.824,23.653,24.343,15.281,15.384,15.584,,,,,,30.0,45.65,26.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.31,78.0,1575.0,8.0,53.1,93,9975.0,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:07.333,233.013,2,4615,20,20.0,43.85,22.803,23.512,23.58,15.262,15.406,15.495,,,,,,30.0,45.6,25.0,552.9,4096.0,208.0,31.8,104.0,828.7,20.29,78.0,1575.0,7.3,52.0,93,9977.1,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:08.332,234.013,2,4634,19,19.0,43.75,22.857,23.702,24.133,15.254,15.349,15.437,,,,,,31.0,43.43,27.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.08,78.0,1575.0,7.6,50.0,93,9962.9,15708.2,63.4,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:09.333,235.014,2,4654,20,19.98,43.42,23.03,24.071,24.975,15.33,15.463,16.98,,,,,,30.0,46.01,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.32,78.0,1575.0,7.9,51.9,93,9965.5,15708.2,63.4,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:10.332,236.013,2,4674,20,20.02,42.73,23.402,24.791,26.024,15.347,15.67,16.036,,,,,,30.0,46.86,25.0,552.9,4096.0,208.0,56.4,104.0,828.7,20.15,78.0,1575.0,7.8,53.0,93,9983.7,15708.2,63.6,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:11.332,237.013,2,4694,20,20.0,42.68,23.429,25.192,25.781,15.273,15.435,15.472,,,,,,29.0,46.86,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.19,78.0,1575.0,7.7,52.0,93,9988.2,15708.2,63.6,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:12.332,238.013,2,4714,20,20.0,42.3,23.643,25.284,25.875,15.28,15.378,15.418,,,,,,30.0,47.28,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.32,77.0,1575.0,7.1,55.0,93,9987.4,15708.2,63.6,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:13.332,239.013,2,4734,20,20.0,43.11,23.196,24.309,24.504,15.248,15.324,15.324,,,,,,30.0,46.39,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.33,77.0,1575.0,8.5,53.0,93,9973.3,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:14.333,240.014,2,4754,20,19.98,43.96,22.747,23.587,23.7,15.259,15.357,15.419,,,,,,30.0,45.44,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.33,78.0,1575.0,8.1,51.9,93,9972.7,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:15.332,241.013,2,4774,20,20.02,43.7,22.886,23.398,23.54,15.264,15.357,15.364,,,,,,26.0,45.81,23.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.22,78.0,1575.0,8.8,52.0,93,9980.6,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:16.332,242.013,2,4794,20,20.0,43.44,23.019,23.356,23.405,15.264,15.36,15.529,,,,,,30.0,46.04,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.33,77.0,1575.0,7.5,52.0,93,9977.3,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:17.332,243.013,2,4814,20,20.0,43.33,23.081,23.959,24.392,15.269,15.435,15.557,,,,,,30.0,46.17,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.32,78.0,1575.0,7.4,52.0,93,9978.2,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:18.332,244.013,2,4833,19,19.0,43.27,23.11,24.12,24.307,15.241,15.331,15.422,,,,,,30.0,43.9,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.32,78.0,1575.0,8.1,53.0,93,9971.8,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:19.333,245.014,2,4853,20,19.98,43.15,23.176,24.145,24.276,15.245,15.344,15.353,,,,,,29.0,46.3,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.19,78.0,1575.0,8.6,52.9,93,9966.3,15708.2,63.4,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:20.332,246.013,2,4873,20,20.02,43.71,22.876,23.574,23.788,15.255,15.37,15.507,,,,,,28.0,45.81,23.0,552.9,4096.0,208.0,30.8,104.0,828.7,20.16,78.0,1575.0,8.2,52.1,93,9974.0,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:21.332,247.013,2,4892,19,19.0,44.12,22.667,23.647,26.429,15.236,15.357,15.371,,,,,,29.0,43.07,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.25,78.0,1575.0,8.1,49.0,93,9968.5,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:22.332,248.013,2,4912,20,20.0,43.78,22.844,23.864,24.385,15.278,15.418,15.79,,,,,,29.0,45.69,25.0,552.9,4096.0,208.0,45.9,104.0,828.7,20.16,78.0,1575.0,7.1,53.0,93,9978.4,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:23.334,249.014,2,4932,20,19.99,43.75,22.855,23.733,24.429,15.281,15.397,15.554,,,,,,30.0,45.68,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.2,78.0,1575.0,8.2,50.9,93,9969.8,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:24.334,250.014,2,4952,20,19.98,42.14,23.728,25.139,26.982,15.272,15.354,15.448,,,,,,30.0,47.42,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.31,78.0,1575.0,7.6,54.0,93,9973.0,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:25.332,251.013,2,4972,20,20.03,42.75,23.39,24.231,24.554,15.291,15.423,15.457,,,,,,30.0,46.84,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.33,78.0,1575.0,8.0,53.1,93,9986.5,15708.2,63.6,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:26.332,252.013,2,4992,20,20.0,43.68,22.896,23.698,25.511,15.286,15.395,15.661,,,,,,30.0,45.79,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.32,77.0,1575.0,7.6,53.0,93,9983.8,15708.2,63.6,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:27.332,253.013,2,5012,20,20.0,43.95,22.752,23.251,23.35,15.259,15.368,15.445,,,,,,22.0,45.51,20.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.14,78.0,1575.0,9.9,52.0,93,9982.5,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:28.332,254.013,2,5032,20,20.0,43.47,23.007,23.97,24.152,15.283,15.407,15.452,,,,,,30.0,46.01,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.34,78.0,1575.0,8.8,52.0,93,9975.6,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:29.333,255.014,2,5052,20,19.98,43.85,22.804,23.639,24.245,15.274,15.376,15.396,,,,,,30.0,45.56,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.32,78.0,1575.0,7.7,52.0,93,9985.3,15708.2,63.6,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:30.332,256.013,2,5071,19,19.02,43.86,22.799,23.428,23.439,15.267,15.393,15.626,,,,,,27.0,43.36,24.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.24,78.0,1575.0,7.6,52.0,93,9979.8,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:31.332,257.013,2,5091,20,20.0,43.44,23.019,24.215,25.605,15.252,15.324,15.357,,,,,,29.0,46.04,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.17,78.0,1575.0,7.8,51.0,93,9984.4,15708.2,63.6,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:32.332,258.013,2,5111,20,20.0,43.53,22.973,23.967,24.467,15.259,15.362,15.56,,,,,,30.0,45.95,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.22,78.0,1575.0,7.8,52.0,93,9984.0,15708.2,63.6,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:33.332,259.013,2,5130,19,19.0,43.27,23.111,24.179,28.118,15.266,15.414,15.522,,,,,,29.0,43.91,25.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.29,78.0,1575.0,8.9,51.0,93,9986.4,15708.2,63.6,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:34.334,260.015,2,5150,20,19.97,43.25,23.119,24.427,25.232,15.268,15.396,15.423,,,,,,23.0,46.17,19.0,552.9,4096.0,208.0,41.8,104.0,828.7,20.05,78.0,1575.0,8.2,51.9,93,9980.2,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:35.333,261.013,2,5170,20,20.03,43.06,23.224,24.393,24.419,15.294,15.464,15.515,,,,,,30.0,46.52,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.23,78.0,1575.0,8.2,53.1,93,9982.2,15708.2,63.5,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:36.332,262.013,2,5190,20,20.0,43.33,23.08,24.108,25.844,15.284,15.446,15.458,,,,,,30.0,46.16,25.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.33,77.0,1575.0,9.8,51.0,93,10010.7,15708.2,63.7,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:37.332,263.013,2,5210,20,20.0,43.1,23.204,24.224,25.432,15.263,15.404,15.455,,,,,,30.0,46.41,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.34,78.0,1575.0,7.1,53.0,93,10009.5,15708.2,63.7,1225.2,624.8,4352.0,14.4
2026-08-30T21:41:38.332,264.013,2,5230,20,20.0,42.99,23.263,24.905,25.029,15.276,15.372,15.428,,,,,,30.0,46.53,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.32,78.0,1575.0,9.0,53.0,93,10006.2,15708.2,63.7,1225.3,624.8,4352.0,14.4
2026-08-30T21:41:39.333,265.014,2,5250,20,19.98,42.98,23.267,24.438,24.636,15.29,15.439,15.561,,,,,,22.0,46.48,20.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.14,78.0,1575.0,8.4,53.9,93,10006.1,15708.2,63.7,1225.4,624.8,4352.0,14.4
2026-08-30T21:41:40.332,266.013,2,5270,20,20.02,42.27,23.659,26.499,26.678,15.291,15.422,15.439,,,,,,30.0,47.38,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.34,78.0,1575.0,13.9,57.1,93,9993.3,15708.2,63.6,1225.4,624.8,4352.0,14.4
2026-08-30T21:41:41.332,267.013,2,5290,20,20.0,43.67,22.9,24.531,24.804,15.261,15.404,15.428,,,,,,30.0,45.8,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.34,78.0,1575.0,7.9,54.0,93,9990.8,15708.2,63.6,1225.4,624.8,4352.0,14.4
2026-08-30T21:41:42.335,268.014,2,5310,20,19.99,42.17,23.714,25.581,26.248,15.196,15.481,15.671,,,,,,23.0,47.39,21.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.39,78.0,1717.0,8.9,55.9,93,9989.2,15708.2,63.6,1225.5,624.8,4352.0,14.4
2026-08-30T21:41:43.332,269.013,2,5329,19,19.02,44.65,22.397,23.883,24.01,14.71,14.841,15.699,,,,,,25.0,42.59,23.0,552.9,4096.0,208.0,31.6,104.0,828.7,23.0,78.0,1717.0,7.9,52.1,93,9977.7,15708.2,63.5,1225.5,624.8,4352.0,14.4
2026-08-30T21:41:44.334,270.015,2,5349,20,19.96,43.48,23.0,24.824,25.071,14.89,15.301,15.314,,,,,,30.0,45.91,26.0,552.9,4096.0,208.0,61.6,104.0,828.7,22.24,78.0,1575.0,8.2,53.9,93,9978.5,15708.2,63.5,1225.5,624.8,4352.0,14.4
2026-08-30T21:41:45.332,271.013,2,5368,19,19.04,42.12,23.744,25.875,28.783,15.409,15.666,17.82,,,,,,28.0,45.2,24.0,552.9,4096.0,208.0,31.5,104.0,828.7,20.25,78.0,1575.0,7.5,53.1,93,9983.7,15708.2,63.6,1225.6,624.8,4352.0,14.4
2026-08-30T21:41:46.332,272.013,2,5388,20,20.0,42.42,23.575,25.691,26.41,15.271,15.406,15.444,,,,,,27.0,47.15,22.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.18,78.0,1575.0,8.1,54.0,93,9985.7,15708.2,63.6,1225.6,624.8,4352.0,14.4
2026-08-30T21:41:47.332,273.013,2,5408,20,20.0,41.06,24.353,26.249,26.51,15.303,15.53,15.544,,,,,,30.0,48.7,26.0,552.9,4096.0,208.0,30.8,104.0,828.7,20.26,78.0,1575.0,8.6,56.0,93,9984.8,15708.2,63.6,1225.7,624.8,4352.0,14.4
2026-08-30T21:41:48.332,274.013,2,5428,20,20.0,40.25,24.846,26.585,27.081,15.322,15.473,16.019,,,,,,30.0,49.69,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.34,78.0,1575.0,9.3,58.0,93,9980.9,15708.2,63.5,1225.7,624.8,4352.0,14.4
2026-08-30T21:41:49.333,275.014,2,5448,20,19.98,41.33,24.198,25.603,25.84,15.255,15.347,15.384,,,,,,30.0,48.34,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.36,78.0,1575.0,7.5,54.9,93,9981.7,15708.2,63.5,1225.7,624.8,4352.0,14.4
2026-08-30T21:41:50.332,276.013,2,5468,20,20.02,41.33,24.196,25.096,25.248,15.263,15.383,15.391,,,,,,30.0,48.45,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.35,78.0,1575.0,7.8,56.1,93,9982.8,15708.2,63.6,1225.7,624.8,4352.0,14.4
2026-08-30T21:41:51.332,277.013,2,5488,20,20.0,41.78,23.937,24.509,24.582,15.268,15.448,15.453,,,,,,30.0,47.87,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.35,78.0,1575.0,6.7,55.0,93,9982.0,15708.2,63.5,1225.7,624.8,4352.0,14.4
2026-08-30T21:41:52.332,278.013,2,5508,20,20.0,41.95,23.839,24.623,25.294,15.264,15.379,15.396,,,,,,30.0,47.68,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.35,78.0,1575.0,7.3,53.0,93,9976.9,15708.2,63.5,1225.7,624.8,4352.0,14.4
2026-08-30T21:41:53.332,279.013,2,5528,20,20.0,42.14,23.73,24.303,24.344,15.263,15.377,15.47,,,,,,30.0,47.46,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.35,78.0,1575.0,7.1,55.0,93,9970.3,15708.2,63.5,1225.7,624.8,4352.0,14.4
2026-08-30T21:41:54.335,280.014,2,5548,19,18.97,41.96,23.831,24.665,24.84,15.262,15.34,15.411,,,,,,24.0,45.22,20.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.06,78.0,1575.0,7.4,54.8,93,9972.0,15708.2,63.5,1225.7,624.8,4352.0,14.4
2026-08-30T21:41:55.332,281.013,2,5567,20,20.03,41.97,23.825,24.662,25.715,15.252,15.37,15.374,,,,,,30.0,47.71,26.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.35,78.0,1575.0,6.8,53.2,93,9980.1,15708.2,63.5,1225.7,624.8,4352.0,14.4
2026-08-30T21:41:56.332,282.013,2,5587,20,20.0,42.05,23.784,24.272,24.372,15.254,15.4,15.401,,,,,,30.0,47.57,26.0,552.9,4096.0,208.0,50.3,104.0,828.7,20.34,78.0,1575.0,7.3,53.0,93,9959.3,15708.2,63.4,1225.7,624.8,4352.0,14.4
2026-08-30T21:41:57.333,283.013,2,5606,19,19.0,41.52,24.084,24.975,28.212,15.385,15.656,17.667,,,,,,28.0,45.76,24.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.15,78.0,1575.0,6.9,54.0,93,9964.8,15708.2,63.4,1225.7,624.8,4352.0,14.4
2026-08-30T21:41:58.332,284.013,2,5626,20,20.0,41.76,23.946,25.584,25.627,15.253,15.348,15.421,,,,,,30.0,47.89,26.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.2,78.0,1575.0,7.6,54.0,93,9970.0,15708.2,63.5,1225.7,624.8,4352.0,14.4
2026-08-30T21:41:59.334,285.014,2,5646,20,19.97,41.8,23.926,24.477,24.594,15.274,15.423,15.647,,,,,,30.0,47.79,26.0,552.9,4096.0,208.0,38.0,104.0,828.7,20.33,78.0,1575.0,7.0,53.9,93,9970.0,15708.2,63.5,1225.7,624.8,4352.0,14.4
2026-08-30T21:42:00.332,286.013,2,5666,20,20.03,41.96,23.831,24.559,26.396,15.32,15.455,16.631,,,,,,30.0,47.72,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.33,78.0,1575.0,11.9,52.1,93,9976.1,15708.2,63.5,1225.7,624.8,4352.0,14.4
2026-08-30T21:42:01.332,287.013,2,5686,20,20.0,41.12,24.319,26.102,26.386,15.288,15.387,15.438,,,,,,30.0,48.64,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.34,78.0,1575.0,9.5,54.0,93,9974.6,15708.2,63.5,1225.7,624.8,4352.0,14.4
2026-08-30T21:42:02.333,288.013,2,5706,20,20.0,40.91,24.443,26.612,27.587,15.305,15.409,15.55,,,,,,30.0,48.88,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.34,78.0,1575.0,12.3,56.0,93,10019.6,15708.2,63.8,1225.7,624.8,4352.0,14.4
2026-08-30T21:42:03.332,289.013,2,5726,20,20.0,41.53,24.08,25.492,25.519,15.297,15.437,15.5,,,,,,15.0,48.16,13.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.07,78.0,1575.0,15.1,55.0,93,10034.9,15708.2,63.9,1225.7,624.8,4352.0,14.4
2026-08-30T21:42:04.333,290.014,2,5746,20,19.98,41.8,23.924,25.072,25.153,15.263,15.372,15.448,,,,,,30.0,47.79,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.35,78.0,1575.0,8.9,53.9,93,10020.9,15708.2,63.8,1225.7,624.8,4352.0,14.4
2026-08-30T21:42:05.332,291.013,2,5766,20,20.03,41.77,23.943,24.406,24.935,15.266,15.39,15.437,,,,,,30.0,47.95,26.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.35,78.0,1575.0,9.1,54.1,93,10010.4,15708.2,63.7,1225.7,624.8,4352.0,14.4
2026-08-30T21:42:06.333,292.013,2,5786,19,19.0,41.45,24.126,24.677,26.629,15.26,15.373,15.397,,,,,,18.0,45.83,14.0,552.9,4096.0,208.0,30.7,104.0,828.7,20.07,78.0,1575.0,7.9,54.9,93,10004.3,15708.2,63.7,1225.7,624.8,4352.0,14.4
2026-08-30T21:42:07.332,293.013,2,5805,20,20.0,41.66,24.003,25.619,26.43,15.291,15.451,15.549,,,,,,30.0,48.01,26.0,552.9,4096.0,208.0,31.6,104.0,828.7,20.35,78.0,1575.0,7.9,54.1,93,10005.6,15708.2,63.7,1225.7,624.8,4352.0,14.4
2026-08-30T21:42:08.332,294.013,2,5825,20,20.0,41.61,24.032,25.675,25.723,15.274,15.36,15.453,,,,,,30.0,48.06,26.0,552.9,4096.0,208.0,64.6,104.0,828.7,20.34,78.0,1575.0,8.7,54.0,93,10011.4,15708.2,63.7,1225.7,624.8,4352.0,14.4
